date,category,sales,is_holiday,is_promo
2024-10-26,Electronics,8571.24,0,0
2024-10-27,Electronics,9210.39,0,0
2024-10-28,Electronics,6914.25,0,0
2024-10-29,Electronics,7944.57,0,0
2024-10-30,Electronics,5613.53,0,0
2024-10-31,Electronics,7782.59,0,0
2024-11-01,Electronics,7907.5,0,0
2024-11-02,Electronics,7833.2,0,0
2024-11-03,Electronics,9175.19,0,0
2024-11-04,Electronics,7073.16,0,0
2024-11-05,Electronics,6498.16,0,0
2024-11-06,Electronics,6897.87,0,0
2024-11-07,Electronics,6731.94,0,0
2024-11-08,Electronics,8461.38,0,0
2024-11-09,Electronics,10415.14,0,0
2024-11-10,Electronics,10722.09,0,0
2024-11-11,Electronics,19881.82,0,1
2024-11-12,Electronics,6868.91,0,0
2024-11-13,Electronics,7264.92,0,0
2024-11-14,Electronics,7913.29,0,0
2024-11-15,Electronics,6899.4,0,0
2024-11-16,Electronics,10551.83,0,0
2024-11-17,Electronics,9830.78,0,0
2024-11-18,Electronics,7509.65,0,0
2024-11-19,Electronics,8215.13,0,0
2024-11-20,Electronics,8081.44,0,0
2024-11-21,Electronics,7608.68,0,0
2024-11-22,Electronics,8595.09,0,0
2024-11-23,Electronics,9377.07,0,0
2024-11-24,Electronics,10811.84,0,0
2024-11-25,Electronics,8333.74,0,0
2024-11-26,Electronics,7788.22,0,0
2024-11-27,Electronics,8224.62,0,0
2024-11-28,Electronics,7239.56,0,0
2024-11-29,Electronics,8670.57,0,0
2024-11-30,Electronics,10377.4,0,0
2024-12-01,Electronics,10128.17,0,0
2024-12-02,Electronics,8843.8,0,0
2024-12-03,Electronics,7725.64,0,0
2024-12-04,Electronics,7288.94,0,0
2024-12-05,Electronics,7215.44,0,0
2024-12-06,Electronics,8669.63,0,0
2024-12-07,Electronics,9679.34,0,0
2024-12-08,Electronics,12336.88,0,0
2024-12-09,Electronics,6957.31,0,0
2024-12-10,Electronics,9509.65,0,0
2024-12-11,Electronics,8540.31,0,0
2024-12-12,Electronics,20895.66,0,1
2024-12-13,Electronics,8079.71,0,0
2024-12-14,Electronics,11365.49,0,0
2024-12-15,Electronics,11011.49,0,0
2024-12-16,Electronics,9271.32,0,0
2024-12-17,Electronics,8620.45,0,0
2024-12-18,Electronics,8668.0,0,0
2024-12-19,Electronics,8337.44,0,0
2024-12-20,Electronics,8569.83,0,0
2024-12-21,Electronics,11495.85,0,0
2024-12-22,Electronics,9708.12,0,0
2024-12-23,Electronics,7736.65,0,0
2024-12-24,Electronics,9208.93,0,0
2024-12-25,Electronics,8830.85,0,0
2024-12-26,Electronics,8602.49,0,0
2024-12-27,Electronics,8762.69,0,0
2024-12-28,Electronics,11715.51,0,0
2024-12-29,Electronics,10928.6,0,0
2024-12-30,Electronics,8255.27,0,0
2024-12-31,Electronics,12541.97,1,0
2025-01-01,Electronics,11386.73,1,0
2025-01-02,Electronics,9129.25,0,0
2025-01-03,Electronics,7650.2,0,0
2025-01-04,Electronics,12483.24,0,0
2025-01-05,Electronics,11990.0,0,0
2025-01-06,Electronics,9083.95,0,0
2025-01-07,Electronics,9616.58,0,0
2025-01-08,Electronics,10118.94,0,0
2025-01-09,Electronics,9667.95,0,0
2025-01-10,Electronics,7636.06,0,0
2025-01-11,Electronics,10463.67,0,0
2025-01-12,Electronics,11088.52,0,0
2025-01-13,Electronics,9008.21,0,0
2025-01-14,Electronics,9372.66,0,0
2025-01-15,Electronics,8486.83,0,0
2025-01-16,Electronics,9154.17,0,0
2025-01-17,Electronics,8482.76,0,0
2025-01-18,Electronics,11173.08,0,0
2025-01-19,Electronics,10434.89,0,0
2025-01-20,Electronics,8383.45,0,0
2025-01-21,Electronics,8079.27,0,0
2025-01-22,Electronics,8357.43,0,0
2025-01-23,Electronics,9835.51,0,0
2025-01-24,Electronics,8386.79,0,0
2025-01-25,Electronics,14291.12,0,0
2025-01-26,Electronics,12276.58,0,0
2025-01-27,Electronics,9222.99,0,0
2025-01-28,Electronics,8467.36,0,0
2025-01-29,Electronics,9603.71,0,0
2025-01-30,Electronics,8677.32,0,0
2025-01-31,Electronics,9186.47,0,0
2025-02-01,Electronics,14250.65,0,0
2025-02-02,Electronics,11737.75,0,0
2025-02-03,Electronics,9935.36,0,0
2025-02-04,Electronics,8586.3,0,0
2025-02-05,Electronics,9071.4,0,0
2025-02-06,Electronics,10383.53,0,0
2025-02-07,Electronics,8636.7,0,0
2025-02-08,Electronics,13530.31,0,0
2025-02-09,Electronics,12481.34,0,0
2025-02-10,Electronics,8673.94,0,0
2025-02-11,Electronics,9537.48,0,0
2025-02-12,Electronics,9779.15,0,0
2025-02-13,Electronics,9518.78,0,0
2025-02-14,Electronics,7923.38,0,0
2025-02-15,Electronics,11086.91,0,0
2025-02-16,Electronics,11529.58,0,0
2025-02-17,Electronics,8986.65,0,0
2025-02-18,Electronics,9480.87,0,0
2025-02-19,Electronics,9152.05,0,0
2025-02-20,Electronics,8051.63,0,0
2025-02-21,Electronics,9278.91,0,0
2025-02-22,Electronics,12264.53,0,0
2025-02-23,Electronics,12202.57,0,0
2025-02-24,Electronics,9748.96,0,0
2025-02-25,Electronics,9559.36,0,0
2025-02-26,Electronics,9278.15,0,0
2025-02-27,Electronics,8886.64,0,0
2025-02-28,Electronics,7737.98,0,0
2025-03-01,Electronics,11981.36,0,0
2025-03-02,Electronics,11757.18,0,0
2025-03-03,Electronics,9074.66,0,0
2025-03-04,Electronics,7961.1,0,0
2025-03-05,Electronics,8085.85,0,0
2025-03-06,Electronics,9579.92,0,0
2025-03-07,Electronics,8791.3,0,0
2025-03-08,Electronics,12067.1,0,0
2025-03-09,Electronics,11446.77,0,0
2025-03-10,Electronics,8788.58,0,0
2025-03-11,Electronics,9406.46,0,0
2025-03-12,Electronics,8370.78,0,0
2025-03-13,Electronics,8779.38,0,0
2025-03-14,Electronics,8371.64,0,0
2025-03-15,Electronics,10883.58,0,0
2025-03-16,Electronics,10971.21,0,0
2025-03-17,Electronics,8786.4,0,0
2025-03-18,Electronics,8282.33,0,0
2025-03-19,Electronics,9454.04,0,0
2025-03-20,Electronics,7956.13,0,0
2025-03-21,Electronics,8419.73,0,0
2025-03-22,Electronics,10692.95,0,0
2025-03-23,Electronics,12332.96,0,0
2025-03-24,Electronics,8613.03,0,0
2025-03-25,Electronics,9154.48,0,0
2025-03-26,Electronics,7430.62,0,0
2025-03-27,Electronics,8588.56,0,0
2025-03-28,Electronics,8981.43,0,0
2025-03-29,Electronics,10939.76,0,0
2025-03-30,Electronics,11759.61,0,0
2025-03-31,Electronics,7966.36,0,0
2025-04-01,Electronics,9219.0,0,0
2025-04-02,Electronics,9778.24,0,0
2025-04-03,Electronics,7994.38,0,0
2025-04-04,Electronics,7914.72,0,0
2025-04-05,Electronics,11871.64,0,0
2025-04-06,Electronics,11940.03,0,0
2025-04-07,Electronics,7787.42,0,0
2025-04-08,Electronics,7828.03,0,0
2025-04-09,Electronics,7891.07,0,0
2025-04-10,Electronics,7180.24,0,0
2025-04-11,Electronics,7428.69,0,0
2025-04-12,Electronics,9552.73,0,0
2025-04-13,Electronics,13600.94,1,0
2025-04-14,Electronics,11076.69,1,0
2025-04-15,Electronics,11275.25,1,0
2025-04-16,Electronics,8854.24,0,0
2025-04-17,Electronics,7221.71,0,0
2025-04-18,Electronics,8435.61,0,0
2025-04-19,Electronics,9954.9,0,0
2025-04-20,Electronics,10050.73,0,0
2025-04-21,Electronics,8150.47,0,0
2025-04-22,Electronics,7011.93,0,0
2025-04-23,Electronics,7909.45,0,0
2025-04-24,Electronics,7747.19,0,0
2025-04-25,Electronics,7916.09,0,0
2025-04-26,Electronics,10090.81,0,0
2025-04-27,Electronics,11754.14,0,0
2025-04-28,Electronics,7143.71,0,0
2025-04-29,Electronics,7179.76,0,0
2025-04-30,Electronics,7096.47,0,0
2025-05-01,Electronics,7108.71,0,0
2025-05-02,Electronics,7031.98,0,0
2025-05-03,Electronics,10507.09,0,0
2025-05-04,Electronics,10642.15,0,0
2025-05-05,Electronics,6987.21,0,0
2025-05-06,Electronics,6806.58,0,0
2025-05-07,Electronics,7536.75,0,0
2025-05-08,Electronics,6914.05,0,0
2025-05-09,Electronics,7569.25,0,0
2025-05-10,Electronics,9479.42,0,0
2025-05-11,Electronics,8163.78,0,0
2025-05-12,Electronics,7998.67,0,0
2025-05-13,Electronics,8107.2,0,0
2025-05-14,Electronics,6714.01,0,0
2025-05-15,Electronics,6813.52,0,0
2025-05-16,Electronics,7163.41,0,0
2025-05-17,Electronics,9310.17,0,0
2025-05-18,Electronics,9506.88,0,0
2025-05-19,Electronics,8031.82,0,0
2025-05-20,Electronics,6793.86,0,0
2025-05-21,Electronics,6425.54,0,0
2025-05-22,Electronics,6082.2,0,0
2025-05-23,Electronics,6411.3,0,0
2025-05-24,Electronics,8794.0,0,0
2025-05-25,Electronics,10043.59,0,0
2025-05-26,Electronics,6450.84,0,0
2025-05-27,Electronics,6823.32,0,0
2025-05-28,Electronics,6668.61,0,0
2025-05-29,Electronics,7284.1,0,0
2025-05-30,Electronics,7965.84,0,0
2025-05-31,Electronics,8217.08,0,0
2025-06-01,Electronics,8214.5,0,0
2025-06-02,Electronics,7099.09,0,0
2025-06-03,Electronics,6883.65,0,0
2025-06-04,Electronics,7464.47,0,0
2025-06-05,Electronics,6782.75,0,0
2025-06-06,Electronics,15677.93,0,1
2025-06-07,Electronics,8759.19,0,0
2025-06-08,Electronics,9073.85,0,0
2025-06-09,Electronics,6808.35,0,0
2025-06-10,Electronics,6625.5,0,0
2025-06-11,Electronics,6887.09,0,0
2025-06-12,Electronics,6916.07,0,0
2025-06-13,Electronics,7000.72,0,0
2025-06-14,Electronics,8592.25,0,0
2025-06-15,Electronics,8033.52,0,0
2025-06-16,Electronics,6317.09,0,0
2025-06-17,Electronics,6825.47,0,0
2025-06-18,Electronics,5800.34,0,0
2025-06-19,Electronics,6370.12,0,0
2025-06-20,Electronics,5975.61,0,0
2025-06-21,Electronics,8016.4,0,0
2025-06-22,Electronics,8791.67,0,0
2025-06-23,Electronics,6212.33,0,0
2025-06-24,Electronics,6125.38,0,0
2025-06-25,Electronics,5424.89,0,0
2025-06-26,Electronics,6434.44,0,0
2025-06-27,Electronics,6370.06,0,0
2025-06-28,Electronics,9215.57,0,0
2025-06-29,Electronics,7645.2,0,0
2025-06-30,Electronics,6121.64,0,0
2025-07-01,Electronics,6123.22,0,0
2025-07-02,Electronics,6747.3,0,0
2025-07-03,Electronics,5933.94,0,0
2025-07-04,Electronics,6101.55,0,0
2025-07-05,Electronics,8121.59,0,0
2025-07-06,Electronics,7847.16,0,0
2025-07-07,Electronics,5725.79,0,0
2025-07-08,Electronics,6020.81,0,0
2025-07-09,Electronics,6428.67,0,0
2025-07-10,Electronics,5426.63,0,0
2025-07-11,Electronics,5967.46,0,0
2025-07-12,Electronics,7237.58,0,0
2025-07-13,Electronics,8390.88,0,0
2025-07-14,Electronics,5168.27,0,0
2025-07-15,Electronics,5617.22,0,0
2025-07-16,Electronics,6052.71,0,0
2025-07-17,Electronics,6606.55,0,0
2025-07-18,Electronics,5836.74,0,0
2025-07-19,Electronics,7285.29,0,0
2025-07-20,Electronics,8767.54,0,0
2025-07-21,Electronics,5181.3,0,0
2025-07-22,Electronics,4828.21,0,0
2025-07-23,Electronics,6064.23,0,0
2025-07-24,Electronics,5622.54,0,0
2025-07-25,Electronics,5379.58,0,0
2025-07-26,Electronics,8048.51,0,0
2025-07-27,Electronics,7767.46,0,0
2025-07-28,Electronics,5598.2,0,0
2025-07-29,Electronics,5264.69,0,0
2025-07-30,Electronics,6278.33,0,0
2025-07-31,Electronics,6178.03,0,0
2025-08-01,Electronics,5830.36,0,0
2025-08-02,Electronics,8776.23,0,0
2025-08-03,Electronics,6998.63,0,0
2025-08-04,Electronics,5174.46,0,0
2025-08-05,Electronics,5573.88,0,0
2025-08-06,Electronics,5886.26,0,0
2025-08-07,Electronics,6030.87,0,0
2025-08-08,Electronics,5809.86,0,0
2025-08-09,Electronics,7930.45,0,0
2025-08-10,Electronics,6952.2,0,0
2025-08-11,Electronics,6640.65,0,0
2025-08-12,Electronics,5924.64,0,0
2025-08-13,Electronics,6509.26,0,0
2025-08-14,Electronics,6151.24,0,0
2025-08-15,Electronics,6218.78,0,0
2025-08-16,Electronics,8172.65,0,0
2025-08-17,Electronics,8114.63,0,0
2025-08-18,Electronics,6350.92,0,0
2025-08-19,Electronics,6698.89,0,0
2025-08-20,Electronics,6165.74,0,0
2025-08-21,Electronics,6431.32,0,0
2025-08-22,Electronics,6058.65,0,0
2025-08-23,Electronics,8871.67,0,0
2025-08-24,Electronics,7546.13,0,0
2025-08-25,Electronics,7041.49,0,0
2025-08-26,Electronics,6153.41,0,0
2025-08-27,Electronics,5483.48,0,0
2025-08-28,Electronics,6275.45,0,0
2025-08-29,Electronics,5892.31,0,0
2025-08-30,Electronics,8674.77,0,0
2025-08-31,Electronics,7729.74,0,0
2025-09-01,Electronics,6070.37,0,0
2025-09-02,Electronics,5362.22,0,0
2025-09-03,Electronics,6110.3,0,0
2025-09-04,Electronics,5128.95,0,0
2025-09-05,Electronics,5577.06,0,0
2025-09-06,Electronics,8840.32,0,0
2025-09-07,Electronics,8891.06,0,0
2025-09-08,Electronics,6679.57,0,0
2025-09-09,Electronics,14958.55,0,1
2025-09-10,Electronics,6486.09,0,0
2025-09-11,Electronics,6535.34,0,0
2025-09-12,Electronics,5955.68,0,0
2025-09-13,Electronics,9598.98,0,0
2025-09-14,Electronics,9208.22,0,0
2025-09-15,Electronics,6529.19,0,0
2025-09-16,Electronics,6689.45,0,0
2025-09-17,Electronics,6815.66,0,0
2025-09-18,Electronics,5633.33,0,0
2025-09-19,Electronics,6628.97,0,0
2025-09-20,Electronics,8348.69,0,0
2025-09-21,Electronics,8159.17,0,0
2025-09-22,Electronics,6699.59,0,0
2025-09-23,Electronics,7874.92,0,0
2025-09-24,Electronics,7270.78,0,0
2025-09-25,Electronics,6630.47,0,0
2025-09-26,Electronics,7299.77,0,0
2025-09-27,Electronics,10136.73,0,0
2025-09-28,Electronics,9836.2,0,0
2025-09-29,Electronics,7111.97,0,0
2025-09-30,Electronics,6743.48,0,0
2025-10-01,Electronics,7544.26,0,0
2025-10-02,Electronics,7405.04,0,0
2025-10-03,Electronics,7729.8,0,0
2025-10-04,Electronics,9900.71,0,0
2025-10-05,Electronics,10261.92,0,0
2025-10-06,Electronics,7003.94,0,0
2025-10-07,Electronics,8127.31,0,0
2025-10-08,Electronics,7504.6,0,0
2025-10-09,Electronics,8655.85,0,0
2025-10-10,Electronics,7047.96,0,0
2025-10-11,Electronics,11096.99,0,0
2025-10-12,Electronics,9945.86,0,0
2025-10-13,Electronics,7173.41,0,0
2025-10-14,Electronics,7309.96,0,0
2025-10-15,Electronics,7445.2,0,0
2025-10-16,Electronics,7938.4,0,0
2025-10-17,Electronics,8037.53,0,0
2025-10-18,Electronics,9615.02,0,0
2025-10-19,Electronics,10106.2,0,0
2025-10-20,Electronics,9167.83,0,0
2025-10-21,Electronics,8950.76,0,0
2025-10-22,Electronics,8177.27,0,0
2025-10-23,Electronics,7963.19,0,0
2025-10-24,Electronics,8053.31,0,0
2025-10-25,Electronics,10930.13,0,0
2025-10-26,Electronics,9611.34,0,0
2025-10-27,Electronics,7923.43,0,0
2025-10-28,Electronics,7042.87,0,0
2025-10-29,Electronics,8426.46,0,0
2025-10-30,Electronics,8628.26,0,0
2025-10-31,Electronics,7922.79,0,0
2025-11-01,Electronics,12118.2,0,0
2025-11-02,Electronics,9751.84,0,0
2025-11-03,Electronics,7375.99,0,0
2025-11-04,Electronics,8543.17,0,0
2025-11-05,Electronics,9136.31,0,0
2025-11-06,Electronics,9608.45,0,0
2025-11-07,Electronics,8193.01,0,0
2025-11-08,Electronics,12063.81,0,0
2025-11-09,Electronics,11119.64,0,0
2025-11-10,Electronics,8498.22,0,0
2025-11-11,Electronics,23165.31,0,1
2025-11-12,Electronics,9144.86,0,0
2025-11-13,Electronics,7627.42,0,0
2025-11-14,Electronics,9800.15,0,0
2025-11-15,Electronics,12705.0,0,0
2025-11-16,Electronics,10914.05,0,0
2025-11-17,Electronics,9154.87,0,0
2025-11-18,Electronics,9262.01,0,0
2025-11-19,Electronics,9132.21,0,0
2025-11-20,Electronics,8585.84,0,0
2025-11-21,Electronics,8532.14,0,0
2025-11-22,Electronics,11743.19,0,0
2025-11-23,Electronics,12920.85,0,0
2025-11-24,Electronics,9517.93,0,0
2025-11-25,Electronics,8884.19,0,0
2025-11-26,Electronics,9757.11,0,0
2025-11-27,Electronics,7121.71,0,0
2025-11-28,Electronics,10107.92,0,0
2025-11-29,Electronics,10396.64,0,0
2025-11-30,Electronics,11768.97,0,0
2025-12-01,Electronics,8517.98,0,0
2025-12-02,Electronics,8415.96,0,0
2025-12-03,Electronics,10295.17,0,0
2025-12-04,Electronics,9098.33,0,0
2025-12-05,Electronics,9746.16,0,0
2025-12-06,Electronics,12322.07,0,0
2025-12-07,Electronics,12881.78,0,0
2025-12-08,Electronics,9633.84,0,0
2025-12-09,Electronics,8618.98,0,0
2025-12-10,Electronics,10402.1,0,0
2025-12-11,Electronics,9281.56,0,0
2025-12-12,Electronics,21212.45,0,1
2025-12-13,Electronics,12203.33,0,0
2025-12-14,Electronics,14193.65,0,0
2025-12-15,Electronics,10440.09,0,0
2025-12-16,Electronics,9528.71,0,0
2025-12-17,Electronics,9553.96,0,0
2025-12-18,Electronics,9601.01,0,0
2025-12-19,Electronics,11521.61,0,0
2025-12-20,Electronics,13270.22,0,0
2025-12-21,Electronics,13352.86,0,0
2025-12-22,Electronics,10774.37,0,0
2025-12-23,Electronics,10168.18,0,0
2025-12-24,Electronics,9793.47,0,0
2025-12-25,Electronics,9865.91,0,0
2025-12-26,Electronics,9987.95,0,0
2025-12-27,Electronics,13048.28,0,0
2025-12-28,Electronics,13878.1,0,0
2025-12-29,Electronics,10150.81,0,0
2025-12-30,Electronics,10722.51,0,0
2025-12-31,Electronics,14115.96,1,0
2023-01-01,Clothing,6740.21,1,0
2023-01-02,Clothing,3097.98,0,0
2023-01-03,Clothing,3965.24,0,0
2023-01-04,Clothing,3803.79,0,0
2023-01-05,Clothing,4003.81,0,0
2023-01-06,Clothing,2853.58,0,0
2023-01-07,Clothing,5644.44,0,0
2023-01-08,Clothing,4790.08,0,0
2023-01-09,Clothing,4062.91,0,0
2023-01-10,Clothing,3426.65,0,0
2023-01-11,Clothing,3926.41,0,0
2023-01-12,Clothing,3432.19,0,0
2023-01-13,Clothing,3565.68,0,0
2023-01-14,Clothing,5632.94,0,0
2023-01-15,Clothing,4816.16,0,0
2023-01-16,Clothing,3831.91,0,0
2023-01-17,Clothing,4032.88,0,0
2023-01-18,Clothing,3923.93,0,0
2023-01-19,Clothing,3823.33,0,0
2023-01-20,Clothing,3891.65,0,0
2023-01-21,Clothing,5865.66,0,0
2023-01-22,Clothing,4900.86,0,0
2023-01-23,Clothing,3851.04,0,0
2023-01-24,Clothing,4111.33,0,0
2023-01-25,Clothing,4130.45,0,0
2023-01-26,Clothing,4157.43,0,0
2023-01-27,Clothing,3992.79,0,0
2023-01-28,Clothing,4488.62,0,0
2023-01-29,Clothing,5587.95,0,0
2023-01-30,Clothing,3454.05,0,0
2023-01-31,Clothing,3895.8,0,0
2023-02-01,Clothing,3574.83,0,0
2023-02-02,Clothing,3785.34,0,0
2023-02-03,Clothing,3905.18,0,0
2023-02-04,Clothing,5073.82,0,0
2023-02-05,Clothing,5113.33,0,0
2023-02-06,Clothing,4295.61,0,0
2023-02-07,Clothing,3941.81,0,0
2023-02-08,Clothing,3728.64,0,0
2023-02-09,Clothing,4095.03,0,0
2023-02-10,Clothing,4162.12,0,0
2023-02-11,Clothing,4453.58,0,0
2023-02-12,Clothing,5172.19,0,0
2023-02-13,Clothing,4008.02,0,0
2023-02-14,Clothing,3702.63,0,0
2023-02-15,Clothing,4207.65,0,0
2023-02-16,Clothing,3742.35,0,0
2023-02-17,Clothing,3822.97,0,0
2023-02-18,Clothing,4848.34,0,0
2023-02-19,Clothing,4918.23,0,0
2023-02-20,Clothing,3443.95,0,0
2023-02-21,Clothing,3336.83,0,0
2023-02-22,Clothing,4247.91,0,0
2023-02-23,Clothing,3508.21,0,0
2023-02-24,Clothing,3460.71,0,0
2023-02-25,Clothing,4039.76,0,0
2023-02-26,Clothing,4625.17,0,0
2023-02-27,Clothing,3348.16,0,0
2023-02-28,Clothing,4230.52,0,0
2023-03-01,Clothing,4035.59,0,0
2023-03-02,Clothing,3523.1,0,0
2023-03-03,Clothing,4393.37,0,0
2023-03-04,Clothing,5211.07,0,0
2023-03-05,Clothing,4698.23,0,0
2023-03-06,Clothing,2963.45,0,0
2023-03-07,Clothing,4375.22,0,0
2023-03-08,Clothing,3280.53,0,0
2023-03-09,Clothing,3198.99,0,0
2023-03-10,Clothing,3977.6,0,0
2023-03-11,Clothing,5701.5,0,0
2023-03-12,Clothing,5287.94,0,0
2023-03-13,Clothing,3819.34,0,0
2023-03-14,Clothing,3820.19,0,0
2023-03-15,Clothing,3887.14,0,0
2023-03-16,Clothing,3851.02,0,0
2023-03-17,Clothing,3703.78,0,0
2023-03-18,Clothing,4737.15,0,0
2023-03-19,Clothing,4663.33,0,0
2023-03-20,Clothing,3379.53,0,0
2023-03-21,Clothing,3506.99,0,0
2023-03-22,Clothing,3093.82,0,0
2023-03-23,Clothing,3541.18,0,0
2023-03-24,Clothing,3278.36,0,0
2023-03-25,Clothing,4208.03,0,0
2023-03-26,Clothing,4669.24,0,0
2023-03-27,Clothing,3924.21,0,0
2023-03-28,Clothing,3779.77,0,0
2023-03-29,Clothing,3069.94,0,0
2023-03-30,Clothing,3223.75,0,0
2023-03-31,Clothing,3753.36,0,0
2023-04-01,Clothing,4168.73,0,0
2023-04-02,Clothing,4429.62,0,0
2023-04-03,Clothing,3611.36,0,0
2023-04-04,Clothing,3181.28,0,0
2023-04-05,Clothing,3466.57,0,0
2023-04-06,Clothing,3060.97,0,0
2023-04-07,Clothing,3251.33,0,0
2023-04-08,Clothing,4539.13,0,0
2023-04-09,Clothing,3849.16,0,0
2023-04-10,Clothing,3501.23,0,0
2023-04-11,Clothing,3365.39,0,0
2023-04-12,Clothing,3507.71,0,0
2023-04-13,Clothing,4770.76,1,0
2023-04-14,Clothing,5180.28,1,0
2023-04-15,Clothing,6111.15,1,0
2023-04-16,Clothing,4158.63,0,0
2023-04-17,Clothing,3333.27,0,0
2023-04-18,Clothing,3432.1,0,0
2023-04-19,Clothing,3290.06,0,0
2023-04-20,Clothing,3275.93,0,0
2023-04-21,Clothing,3070.64,0,0
2023-04-22,Clothing,3990.28,0,0
2023-04-23,Clothing,3727.02,0,0
2023-04-24,Clothing,3667.51,0,0
2023-04-25,Clothing,2886.17,0,0
2023-04-26,Clothing,3015.98,0,0
2023-04-27,Clothing,2998.02,0,0
2023-04-28,Clothing,3395.52,0,0
2023-04-29,Clothing,4006.62,0,0
2023-04-30,Clothing,4495.63,0,0
2023-05-01,Clothing,2963.37,0,0
2023-05-02,Clothing,3189.58,0,0
2023-05-03,Clothing,2900.09,0,0
2023-05-04,Clothing,3626.85,0,0
2023-05-05,Clothing,2790.5,0,0
2023-05-06,Clothing,4091.67,0,0
2023-05-07,Clothing,4178.6,0,0
2023-05-08,Clothing,3147.99,0,0
2023-05-09,Clothing,2990.07,0,0
2023-05-10,Clothing,2991.63,0,0
2023-05-11,Clothing,3021.6,0,0
2023-05-12,Clothing,2963.83,0,0
2023-05-13,Clothing,4182.81,0,0
2023-05-14,Clothing,4551.97,0,0
2023-05-15,Clothing,2831.38,0,0
2023-05-16,Clothing,2628.35,0,0
2023-05-17,Clothing,2919.38,0,0
2023-05-18,Clothing,3532.92,0,0
2023-05-19,Clothing,2729.45,0,0
2023-05-20,Clothing,4272.49,0,0
2023-05-21,Clothing,4267.36,0,0
2023-05-22,Clothing,2755.17,0,0
2023-05-23,Clothing,3002.33,0,0
2023-05-24,Clothing,3233.13,0,0
2023-05-25,Clothing,2763.03,0,0
2023-05-26,Clothing,2792.28,0,0
2023-05-27,Clothing,3504.91,0,0
2023-05-28,Clothing,3364.73,0,0
2023-05-29,Clothing,2660.55,0,0
2023-05-30,Clothing,2522.05,0,0
2023-05-31,Clothing,2792.99,0,0
2023-06-01,Clothing,2604.18,0,0
2023-06-02,Clothing,2816.68,0,0
2023-06-03,Clothing,3135.63,0,0
2023-06-04,Clothing,3663.01,0,0
2023-06-05,Clothing,2917.67,0,0
2023-06-06,Clothing,5727.27,0,1
2023-06-07,Clothing,2797.44,0,0
2023-06-08,Clothing,2972.66,0,0
2023-06-09,Clothing,2436.57,0,0
2023-06-10,Clothing,3962.82,0,0
2023-06-11,Clothing,3600.36,0,0
2023-06-12,Clothing,2520.3,0,0
2023-06-13,Clothing,2650.5,0,0
2023-06-14,Clothing,2772.51,0,0
2023-06-15,Clothing,2661.81,0,0
2023-06-16,Clothing,2751.33,0,0
2023-06-17,Clothing,3166.87,0,0
2023-06-18,Clothing,3454.81,0,0
2023-06-19,Clothing,2318.78,0,0
2023-06-20,Clothing,2583.91,0,0
2023-06-21,Clothing,2411.92,0,0
2023-06-22,Clothing,2440.36,0,0
2023-06-23,Clothing,2841.86,0,0
2023-06-24,Clothing,3646.13,0,0
2023-06-25,Clothing,3508.03,0,0
2023-06-26,Clothing,2342.57,0,0
2023-06-27,Clothing,2496.03,0,0
2023-06-28,Clothing,2802.99,0,0
2023-06-29,Clothing,2578.32,0,0
2023-06-30,Clothing,3016.05,0,0
2023-07-01,Clothing,3404.31,0,0
2023-07-02,Clothing,3344.59,0,0
2023-07-03,Clothing,2466.51,0,0
2023-07-04,Clothing,2551.47,0,0
2023-07-05,Clothing,2489.42,0,0
2023-07-06,Clothing,2658.57,0,0
2023-07-07,Clothing,2704.41,0,0
2023-07-08,Clothing,3055.95,0,0
2023-07-09,Clothing,2909.7,0,0
2023-07-10,Clothing,2134.29,0,0
2023-07-11,Clothing,2600.34,0,0
2023-07-12,Clothing,2275.7,0,0
2023-07-13,Clothing,2064.03,0,0
2023-07-14,Clothing,2568.63,0,0
2023-07-15,Clothing,3881.22,0,0
2023-07-16,Clothing,3231.9,0,0
2023-07-17,Clothing,2652.43,0,0
2023-07-18,Clothing,2500.6,0,0
2023-07-19,Clothing,2463.57,0,0
2023-07-20,Clothing,2664.85,0,0
2023-07-21,Clothing,2424.06,0,0
2023-07-22,Clothing,3294.68,0,0
2023-07-23,Clothing,3308.49,0,0
2023-07-24,Clothing,2348.61,0,0
2023-07-25,Clothing,2678.5,0,0
2023-07-26,Clothing,2447.38,0,0
2023-07-27,Clothing,2332.83,0,0
2023-07-28,Clothing,2590.62,0,0
2023-07-29,Clothing,2998.68,0,0
2023-07-30,Clothing,3240.22,0,0
2023-07-31,Clothing,2486.86,0,0
2023-08-01,Clothing,2707.09,0,0
2023-08-02,Clothing,2587.69,0,0
2023-08-03,Clothing,2490.55,0,0
2023-08-04,Clothing,2661.78,0,0
2023-08-05,Clothing,3613.43,0,0
2023-08-06,Clothing,3401.34,0,0
2023-08-07,Clothing,2510.24,0,0
2023-08-08,Clothing,2248.31,0,0
2023-08-09,Clothing,2301.56,0,0
2023-08-10,Clothing,2458.66,0,0
2023-08-11,Clothing,2401.59,0,0
2023-08-12,Clothing,3239.08,0,0
2023-08-13,Clothing,3309.67,0,0
2023-08-14,Clothing,2647.26,0,0
2023-08-15,Clothing,2530.75,0,0
2023-08-16,Clothing,2650.09,0,0
2023-08-17,Clothing,2569.94,0,0
2023-08-18,Clothing,2157.89,0,0
2023-08-19,Clothing,3089.14,0,0
2023-08-20,Clothing,3310.19,0,0
2023-08-21,Clothing,2332.92,0,0
